User Name,Organization,Organization Type,Organization Country,Is Active,CPU Compute Allocation,CPU Node Hours Charged,GPU Compute Allocation,GPU Node Hours Charged,PI Name,Project Description,Department,Organization City
abogdan,Lawrence Berkeley National Laboratory - Advanced Light Source (ALS),DOELAB,United States of America,True,70023.0,19.914444444444445,0.0,0.0,Ethan Crumlin,An Experimental and Theoretical Approach for Understanding Solid/Gas and Solid/Liquid Interfaces,Advanced Light Source,Berkeley
etorres,University of Minnesota Twin Cities,UNIV,United States of America,True,680.0,0.0,1351.7425,0.0,Alice Koniges,An Extensible HED Modeling Tool for Extreme Regimes,Aerospace Engineering and Mechanics,Minneapolis
tes-muri,University of Minnesota Twin Cities,UNIV,United States of America,True,430.0,0.0,1276.7425,0.0,Alice Koniges,HPX and OpenMP,Aerospace Engineering and Mechanics,Minneapolis
akalaja,Rijksuniversiteit Groningen,UNIV,Netherlands,True,400.0,0.0,0.0,0.0,Julian Borrill,Cosmic Microwave Background Data Analysis Towards CMB-S4,Faculty of Science and Engineering,Groningen
kwenwen,University of California Berkeley,UNIV,United States of America,True,60.0,0.0,100.0,0.0,William Boos,"Monsoon Extremes: Impacts, Metrics, and Synoptic-Scale Drivers",Geography,Berkeley
ducatdan,Michigan State University,UNIV,United States of America,True,100.0,0.0,200.0,0.0,Paul Kent,Computational Resources for the Nanomaterials Theory Institute at the CNMS,Biochemistry and Molecular Biology,East Lansing
massimo,University of California Berkeley,UNIV,United States of America,True,300.0,0.0,600.0375277777778,0.0,Zarija Lukic,Large-Scale Structure of the Universe,Astronomy,Berkeley
mcoleman,Princeton University,UNIV,United States of America,True,36900.0,0.0,23000.0,0.0,Adam Burrows,Three-Dimensional Simulations of Core-Collapse Supernovae,Astrophysical Sciences,Princeton
taehun,Princeton University,UNIV,United States of America,True,25197.0,6273.243888888889,0.0,0.0,Annabella Selloni,Surfaces and Interfaces of Photocatalytic Metal-oxide Materials,Chemisty,Princeton
ezc,Stanford University,UNIV,United States of America,True,4002.5,2034.9672222222223,2402.5,0.0,Michal Bajdich,SUNCAT-FWP CATALYSIS NERSC PROJECT,Materials Science and Engineering,Stanford
lzshi01,Florida State University,UNIV,United States of America,True,1080000000.0,0.0,10000.0,0.0,Kjiersten Fagnan,Joint Genome Institute - Production Sequencing and Genomics,Computer Science,Tallahassee
anprasad,University of California Berkeley,UNIV,United States of America,True,1229.2047222222222,37.89,415.0,0.0,Oskar Hallatschek,Computational modeling of the dynamics of dense microbial populations,Physics,Berkeley
hunterm,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,5125.41613888889,0.1777777777777777,3762.5,55.23166666666667,Katherine Yelick,ECP: Exascale Solutions for Microbiome Analysis,EECS,Berkeley
giopede,Forschungszentrum Juelich,OTHGOVLB,Germany,True,60000.0,0.0,24000.0,2664.42,Andre Walker-Loud,Lattice QCD calculation of the neutron EDM with Stabilised Wilson Fermions,Facility for Rare Isotope Beam,Juelich
jll4,Princeton Plasma Physics Laboratory (PPPL),DOELAB,United States of America,True,7750.0,25.83,7550.0,0.0,Choongseok Chang,Partnership Center for High-fidelity Boundary Plasma Simulation: SciDAC-4 Center,Theory,Princeton
jlev1992,University of Texas at Austin,UNIV,United States of America,True,92400.0,0.0,55000.0,0.0,Feliciano Giustino,Toward exascale computing of electron-phonon couplings for finite-temperature materials design,Physics,Austin
wtierens,Oak Ridge National Laboratory,DOELAB,United States of America,True,42000.0,0.0,11850.0,0.0,Paul Bonoli,Center for Integrated Simulation of Fusion Relevant RF Actuators: SciDAC Project,ICRF,Oak Ridge
atimmins,University of Houston,UNIV,United States of America,True,5600.0,0.0,1000.0,0.0,Irakli Chakaberia,Data analysis and simulations for the ALICE experiment at the LHC,Physics,Houston
lavroff,University of California Los Angeles (UCLA),UNIV,United States of America,True,43474.0,2.1066666666666665,0.0,0.0,Anastassia Alexandrova,Realistic modeling  of dynamic catalytic interfaces,Chemistry & Biochemistry,Los Angeles
kimely,Brookhaven National Lab,DOELAB,United States of America,True,1500.0,0.0,100.0,0.0,Charles Koven,Next Generation Ecosystem Experiments -- Tropics,Environmental and Climate Sciences,Upton
mpoulos,Princeton Plasma Physics Laboratory (PPPL),DOELAB,United States of America,True,42000.0,0.0,11850.0,0.0,Paul Bonoli,Center for Integrated Simulation of Fusion Relevant RF Actuators: SciDAC Project,PPPL Plasma Science and Technology,Princeton
arpatel,University of California San Diego,UNIV,United States of America,True,1000.0,0.0,0.0,0.0,Bernhard Palsson,Next-generation genome-scale in silico modeling,Bioengineering,La Jolla
upanta,University of California Merced,UNIV,United States of America,True,125.0,0.0,0.0,0.0,David Strubbe,Materials Ab Initio Theory,Physics,Merced
asaboor,University of Delaware,UNIV,United States of America,True,2210.0,0.0,8500.0,20.72222222222222,Anderson Janotti,Synthesis and Observation of Emergent Phenomena in Heusler Compound Heterostructures,Physics and Astronomy,Newark
akronfy7,Lawrence Berkeley National Laboratory - Advanced Light Source (ALS),DOELAB,United States of America,True,700.0,0.0,90000.0,0.0,Alex Hexemer,Advanced Light Source,Advanced Light Source,Berkeley
pieterja,Sandia National Laboratories - California,DOELAB,United States of America,True,19200.0,17485.6375,10000.0,0.0,Brian Wirth,PSI SciDAC: Predicting the Performance and Impact of Dynamic PFC Surfaces,Computer Science,Livermore
ddes,Los Alamos National Laboratory,DOELAB,United States of America,True,20500.0,0.0,11326.121111111112,0.0,Alice Barthel,Improving Projections of AMOC and its Collapse Through advanced Simulations (ImPACTS),T-3,Los Alamos
laurajsl,University of Utah,UNIV,United States of America,True,40000.0,0.0,7507.526111111111,0.0,Subramanian Sankaranarayanan,Electric field oxidation of nanoscale oxides,Chemistry,Salt Lake City
anhhv,University of Texas at Austin,UNIV,United States of America,True,92400.0,4153.230833333333,55000.0,0.1161111111111111,Feliciano Giustino,Toward exascale computing of electron-phonon couplings for finite-temperature materials design,Center for Quantum Materials Engineering,Austin
zg64,Duke University,UNIV,United States of America,True,300.0,0.0,100.0,0.0,Seth Digel,LSST Dark Energy Science Collaboration (DESC) Image Simulations,Physics,Durham
ehkim,Princeton Plasma Physics Laboratory (PPPL),DOELAB,United States of America,True,42000.0,131.94583333333333,11850.0,0.0,Paul Bonoli,Center for Integrated Simulation of Fusion Relevant RF Actuators: SciDAC Project,NSTX-U / PS&T,Princeton
mvgarcia,Universidad de los Andes,UNIV,Colombia,True,2000.0,0.0,2000.0,0.0,Stephen Bailey,Dark Energy Spectroscopic Instrument,Physics,Bogota
ddesai,California Institute of Technology,UNIV,United States of America,True,1250000.0,512.3369444444445,2133.7966666666666,59.245,Marco Bernardi,Frontiers of first-principles electron interactions and dynamics: quantum materials and data-driven methods,Applied Physics and Materials Science,Pasadena
drippner,University of California Davis,UNIV,United States of America,True,700.0,6.506111111111111,90000.0,36.035833333333336,Alex Hexemer,Advanced Light Source,Viticulture and Enology,Davis
fvcalver,Stanford University,UNIV,United States of America,True,5500.0,0.0,10000.0,0.0,Thomas Devereaux,Simulation of Photon Spectroscopies for Correlated Electron Systems,Physics,Stanford
tajinder,"Indian Institute of Science, Bangalore",UNIV,India,True,3000.0,0.0,4281.004888888889,0.0,Zhihong Lin,SciDAC ISEP: Integrated Simulation of Energetic Particle Turbulence and Transport,Physics,Bengaluru
avolkova,West Virginia University,UNIV,United States of America,True,1800.0,882.4758333333333,75.10222222222222,0.0,Paul Cassak,Magnetic Reconnection in Laboratory and Space Relevant Plasmas,Physics and Astronomy,Morgantown
jstile,Lawrence Berkeley National Laboratory - NERSC,NERSCOPS,United States of America,True,109000.0,0.605,1150000.0,0.605,Sudip Dosanjh,NERSC Staff Accounts,Systems Department,Berkeley
dfox,Lawrence Berkeley National Laboratory - NERSC,NERSCOPS,United States of America,True,109000.0,11630.0825,1150000.0,10662.515833333331,Sudip Dosanjh,NERSC Staff Accounts,Systems,Berkeley
caoy,University of Texas at Arlington,UNIV,United States of America,True,100.0,0.0,200.0,0.0,Paul Kent,Computational Resources for the Nanomaterials Theory Institute at the CNMS,Materials Science and Engineering,Arlington
kxz0509,University of Texas at Arlington,UNIV,United States of America,True,100.0,0.0,200.0,0.0,Paul Kent,Computational Resources for the Nanomaterials Theory Institute at the CNMS,Materials Science and Engineering,Arlington
pfackler,Oak Ridge National Laboratory,DOELAB,United States of America,True,3200.0,0.0,10000.0,0.6594444444444445,Brian Wirth,PSI SciDAC: Predicting the Performance and Impact of Dynamic PFC Surfaces,Research Software Engineering,Oak Ridge
dmarsico,University of California Davis,UNIV,United States of America,True,40000.0,0.0,5000.0,0.0,Paul Ullrich,A Framework for Improving Analysis and Modeling of Earth System and Intersectoral Dynamics at Regional Scales,Department of Mathematics,Davis
shasta,Yale University,UNIV,United States of America,True,8000.0,4819.845833333334,75.0,0.0,Yoram Alhassid,Many-Body Studies of Nuclei and Cold Atoms,Physics,New Haven
ron,Lawrence Berkeley National Laboratory - NERSC,NERSCOPS,United States of America,True,109000.0,0.0,1150000.0,0.0,Sudip Dosanjh,NERSC Staff Accounts,Network,Berkeley
jfillman,Lawrence Berkeley National Laboratory - Joint Genome Institute (JGI),DOELAB,United States of America,True,200.0,0.0,20.0,0.0,Shane Canon,Systems Biology Knowledge Base,KBase,Walnut Creek
dklos,Argonne National Laboratory,DOELAB,United States of America,True,200.0,0.0,20.0,0.0,Shane Canon,Systems Biology Knowledge Base,CELS IT,Argonne
wion_wes,University of Colorado at Boulder,UNIV,United States of America,True,1402.5,199.96916666666667,2.5,0.0,Yang Chen,"Kinetic simulation of plasma microturbulence, kinetic MHD phenomena and magnetic reconnection",Physics,Boulder
ycho,University of California Berkeley,UNIV,United States of America,True,12550.0,1589.5391666666667,1779.8019444444444,70.55944444444444,James Demmel,Linear Algebra Algorithms on High Performance Computers,Electrical Engineering and Computer Sciences,Berkeley
hrluo,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,6500.0,0.0,1779.8019444444444,0.0,Xiaoye (Sherry) Li,ECPUSRPRG-7,LBL CRD,Berkeley
dkp2129,Columbia University,UNIV,United States of America,True,8109.421666666667,6.001388888888889,3500.0,112.83694444444444,Shinjae Yoo,Extreme-Scale Sptatiotemporal Learning,Biomedical Engineering,New York
alexd131,University of Strathclyde,UNIV,United Kingdom of Great Britain and Northern Ireland,True,3000.0,29.377777777777776,600.0,215.90583333333333,James Rosenzweig,High-gradient acceleration of electrons in plasma and dielectric structures,Physics,Glasgow
liangy12,Rensselaer Polytechnic Institute,UNIV,United States of America,True,40000.0,15856.809722222222,43000.0,30.66611111111111,Tianshu Li,Multiscale modeling of short-range order in Si-Ge-Sn alloys,"Physics, Applied Physics, and Astronomy",Troy
njszym,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,325.0,0.0,375.0,0.0,Gerbrand Ceder,First principles investigation of materials for energy storage,Materials science,Berkeley
medha_dg,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,1400.0,0.0,2000.0,0.0,Amedeo Perazzo,Transforming X-ray Science Toward Data-Centrism,MBIB,Berkeley
jtpaul,Northwestern University,UNIV,United States of America,True,18000.0,7937.134444444445,9451.333888888888,2.464722222222222,Maria Chan,"Understanding and improving energy materials via first principles modeling,  AI/ML, and characterization",Materials Science,Evanston
astrozhc,NASA Goddard Space Flight Center,OTHGOVLB,United States of America,True,2400.0,238.42027777777776,8528.553333333333,0.0,Fan Guo,Non-thermal Particle Acceleration in Astrophysical Magnetic Reconnection,Department of Physics and Astronomy,Greenbelt
mcraigie,The University of Queensland,UNIV,Australia,True,2042.7288888888888,9.556666666666668,3000.3355555555554,146.49,Stephen Bailey,Dark Energy Spectroscopic Instrument,School of Maths and Physics,Brisbane St Lucia
signorel,"Istituto Nazionale di Fisica Nucleare (INFN), Pisa",OTHGOVLB,Italy,True,0.0,0.0,0.0,0.0,Julian Borrill,Cosmic Microwave Background Data Analysis Towards CMB-S4,HEP,Pisa
pcagas,Virginia Polytechnic Institute and State University,UNIV,United States of America,True,1875.0,0.0,7503.090277777777,0.0,Bhuvana Srinivasan,ARPA-E BETHE kinetic modeling,Kevin T. Crofton Department of Aerospace and Ocean Engineering,Blacksburg
mkrmn,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,1508.25,0.0,2500.375,0.0,Saul Perlmutter,Optimal Photometric Reduction of Supernova Images for Cosmological Measurements,Computational Science,Berkeley
grutherf,Massachusetts Institute of Technology,UNIV,United States of America,True,42000.0,0.0,11850.0,0.0,Paul Bonoli,Center for Integrated Simulation of Fusion Relevant RF Actuators: SciDAC Project,Physics,Cambridge
griley,Lawrence Berkeley National Laboratory - NERSC,NERSCOPS,United States of America,True,0.0,0.0,1150000.0,0.0,Sudip Dosanjh,NERSC Staff Accounts,Systems,Berkeley
bringel2,University of Illinois at Urbana-Champaign,UNIV,United States of America,True,14000.0,1700.0675,90000.0,0.0,Alex Hexemer,Advanced Light Source,Aerospace Engineering,Urbana
hweierba,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,5022.5,0.0,3135.0,0.0,Carl Steefel,ExaSheds: Advancing Watershed System Science using ML for Data-Intensive Simulation,Geochemistry,Berkeley
jsakkos,Michigan State University,UNIV,United States of America,True,100.0,0.0,200.0,0.0,Paul Kent,Computational Resources for the Nanomaterials Theory Institute at the CNMS,Plant Research Lab,East Lansing
mtabbakh,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,1500.0,74.38472222222222,12000.0,0.0,David Mccallen,High Performance Simulations for Regional Scale Earthquake Hazard and Risk Assessments,earth and environmental science ,Berkeley
linmeng,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,1500.0,0.0,100.0,0.0,Charles Koven,Next Generation Ecosystem Experiments -- Tropics,Climate sciences,Berkeley
likunz,Lawrence Berkeley National Laboratory,DOELAB,United States of America,True,75.0,24.80333333333333,0.0,0.0,Mark Risser,Calibrated and Systematic Characterization Attribution and Detection of Extremes,Earth & Environmental Sciences,Berkeley
rohwer,Lawrence Berkeley National Laboratory - Joint Genome Institute (JGI),DOELAB,United States of America,True,280000.0,0.0,10000.0,0.0,Kjiersten Fagnan,Joint Genome Institute - Production Sequencing and Genomics,Environmental Genomics,Walnut Creek
kliu6877,Northwestern University,UNIV,United States of America,True,0.0,0.0,0.0,0.0,Randall Snurr,"Modeling Metal-Organic Frameworks for Gas Storage, Separations, and Catalysis",Chemical Engineering,Evanston
sijiake,University of California Berkeley,UNIV,United States of America,True,15000.0,4666.931388888889,21500.0,240.2958333333333,Michal Bajdich,"LiSA: The Liquid Sunlight Alliance (LiSA) funded DOE energy hub NERSC allocation
(formerly JCAP) ",Materials Science and Engineering,Berkeley
xyzhao,University of California Berkeley,UNIV,United States of America,True,1950.0,0.3763888888888889,375.0,0.0,Gerbrand Ceder,First principles investigation of materials for energy storage,Materials Science and Engineering,Berkeley
